100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_17:51:56.69,99.9,99.9,999.9,001,2.92,0.00,0.10,2.93,90.00,2.92,-1.46,0.39,3.29,116.57,4.75,-1.46,-0.05,4.97,107.10,2.56,-0.37,-0.39,2.61,98.13,-0.73,-9.87,2.99,10.34,184.24,0.00,9.50,-2.15,9.74,0.00,-0.37,4.39,-0.15,4.40,355.24,4.39,3.66,5.97,8.26,50.19,-4.39,10.97,-2.55,12.08,338.20,23.03,23.39,1.52,32.86,44.55
20201120_17:51:57.22,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.92,-1.64,0.42,3.38,119.36,4.75,-1.46,-0.15,4.97,107.10,1.83,-0.37,-0.49,1.93,101.31,-0.73,-9.87,2.99,10.34,184.24,0.00,9.50,-2.15,9.74,0.00,-0.37,-6.94,-0.10,6.96,183.01,4.39,-0.37,6.51,7.86,94.76,-4.39,10.97,-2.55,12.08,338.20,23.03,23.39,1.52,32.86,44.55
20201120_17:51:57.74,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.92,-2.01,0.37,3.57,124.51,4.39,-1.46,-0.20,4.63,108.43,1.83,-0.37,-0.49,1.93,101.31,-0.73,-11.33,2.79,11.69,183.69,-9.87,9.50,-0.83,13.73,313.92,-0.37,-12.06,-0.78,12.09,181.74,4.39,-0.37,6.51,7.86,94.76,-4.39,10.97,-2.55,12.08,338.20,23.03,23.39,1.52,32.86,44.55
20201120_17:51:58.27,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,-2.01,0.32,3.87,121.43,4.39,-1.10,-0.15,4.52,104.04,1.83,-0.37,-0.49,1.93,101.31,-0.73,-1.10,1.42,1.94,213.69,-9.87,9.50,-0.83,13.73,313.92,-0.37,-12.06,-0.78,12.09,181.74,2.56,-0.37,6.76,7.24,98.13,-4.39,10.97,-2.55,12.08,338.20,23.03,23.39,1.52,32.86,44.55
20201120_17:51:58.80,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,-1.64,0.37,3.70,116.57,4.39,-1.10,-0.15,4.52,104.04,2.19,-0.37,-0.44,2.27,99.46,-0.73,-1.10,1.42,1.94,213.69,-9.87,9.50,-0.83,13.73,313.92,-0.37,-12.25,-0.81,12.28,181.71,2.56,-0.37,6.76,7.24,98.13,-4.39,10.97,-2.55,12.08,338.20,23.03,23.39,1.52,32.86,44.55
20201120_17:51:59.32,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,-2.01,0.32,3.87,121.43,4.39,-0.37,-0.15,4.40,94.76,2.19,-0.37,-0.44,2.27,99.46,-0.73,-1.10,1.42,1.94,213.69,-9.87,8.04,-0.64,12.75,309.17,-0.37,-6.58,-0.05,6.59,183.18,2.56,-0.37,6.76,7.24,98.13,-4.39,10.78,-2.57,11.92,337.86,23.03,23.39,1.52,32.86,44.55
20201120_17:51:59.85,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,-2.01,0.32,3.87,121.43,4.39,-0.37,-0.15,4.40,94.76,2.19,-0.37,-0.44,2.27,99.46,-0.73,-1.10,1.42,1.94,213.69,-9.87,8.04,-0.64,12.75,309.17,-0.37,-6.58,-0.05,6.59,183.18,2.56,-0.37,6.76,7.24,98.13,-4.39,10.78,-2.57,11.92,337.86,23.03,23.39,1.52,32.86,44.55
20201120_17:52:00.38,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,-1.64,0.37,3.70,116.57,4.75,-0.37,-0.10,4.77,94.40,1.46,-0.37,-0.34,1.55,104.04,-0.73,-1.10,1.42,1.94,213.69,-19.74,8.04,0.69,21.32,292.17,0.73,-6.58,0.10,6.62,173.66,2.56,-0.37,6.76,7.24,98.13,-4.39,10.78,-2.57,11.92,337.86,23.03,23.39,1.52,32.86,44.55
20201120_17:52:00.90,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,-1.83,0.39,3.78,119.05,5.12,-0.37,0.05,5.13,94.09,1.64,-5.12,0.32,5.38,162.18,-0.73,-1.10,1.42,1.94,213.69,-19.74,8.04,0.69,21.32,292.17,0.73,4.02,0.05,4.09,10.30,2.56,-0.37,6.76,7.24,98.13,-4.39,10.60,-2.60,11.76,337.52,23.03,0.37,4.60,23.49,89.09
20201120_17:52:01.43,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.46,-2.01,0.17,2.49,143.97,5.12,-0.37,-0.05,5.13,94.09,1.10,-5.12,0.34,5.24,167.91,-0.73,-1.10,1.42,1.94,213.69,-19.74,19.37,2.20,27.74,314.46,0.73,4.02,0.05,4.09,10.30,2.56,-0.37,6.76,7.24,98.13,-12.79,10.60,-1.47,16.68,309.64,23.03,0.37,4.60,23.49,89.09
20201120_17:52:01.96,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-2.38,0.17,3.00,142.43,4.75,-0.37,-0.10,4.77,94.40,0.91,-5.12,0.32,5.21,169.88,-0.73,-1.10,1.42,1.94,213.69,-19.74,19.37,2.20,27.74,314.46,0.18,0.00,0.66,0.69,90.00,2.56,-0.37,6.76,7.24,98.13,-12.79,10.60,-1.47,16.68,309.64,23.03,0.37,4.60,23.49,89.09
20201120_17:52:02.49,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-2.01,0.12,2.72,137.73,4.75,-0.37,-0.10,4.77,94.40,0.91,-5.12,0.32,5.21,169.88,-0.73,-1.10,1.42,1.94,213.69,-19.74,19.37,2.20,27.74,314.46,0.18,0.00,0.66,0.69,90.00,2.56,-0.37,6.76,7.24,98.13,-12.79,10.97,-1.42,16.91,310.60,23.03,0.37,4.60,23.49,89.09
20201120_17:52:03.01,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-2.38,0.07,3.00,142.43,4.39,-0.73,0.00,4.45,99.46,-0.55,-5.12,0.51,5.17,186.12,-0.73,-1.10,1.42,1.94,213.69,0.37,19.37,-0.49,19.38,1.08,0.18,0.00,0.66,0.69,90.00,2.56,-0.37,6.76,7.24,98.13,-12.79,10.97,-1.42,16.91,310.60,23.03,0.37,4.60,23.49,89.09
20201120_17:52:03.54,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.92,-2.38,-0.07,3.77,129.09,4.39,-0.73,0.00,4.45,99.46,-0.55,-5.12,0.51,5.17,186.12,-0.73,-1.10,1.42,1.94,213.69,0.37,10.42,-1.93,10.60,2.01,0.73,0.00,0.59,0.94,90.00,2.56,-0.37,6.76,7.24,98.13,-12.79,10.97,-1.42,16.91,310.60,17.18,0.37,3.82,17.60,88.78
20201120_17:52:04.07,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.92,-2.38,-0.07,3.77,129.09,4.39,-0.37,0.05,4.40,94.76,-3.29,-5.12,0.83,6.14,212.74,-0.73,-1.10,1.42,1.94,213.69,0.37,10.60,-1.96,10.79,1.97,5.30,4.75,-0.66,7.15,48.12,2.56,-0.37,6.76,7.24,98.13,-12.79,10.97,-1.42,16.91,310.60,17.18,0.37,3.82,17.60,88.78
20201120_17:52:04.59,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.56,-2.92,0.05,3.89,138.81,4.39,-0.37,0.05,4.40,94.76,-3.29,-5.12,0.83,6.14,212.74,-0.73,-1.10,1.42,1.94,213.69,0.37,10.97,-2.01,11.15,1.91,0.73,4.75,-0.05,4.81,8.75,2.56,-0.37,6.76,7.24,98.13,-12.79,11.33,-1.37,17.14,311.53,17.18,0.37,3.82,17.60,88.78
20201120_17:52:05.12,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-2.92,0.15,3.45,147.99,4.39,-0.37,0.05,4.40,94.76,-3.29,-3.66,1.03,5.02,221.99,-0.73,-1.10,1.42,1.94,213.69,0.37,10.97,-2.01,11.15,1.91,0.73,9.50,-0.69,9.56,4.40,2.56,-0.37,6.76,7.24,98.13,-12.79,11.33,-1.37,17.14,311.53,17.18,0.37,3.82,17.60,88.78
20201120_17:52:05.65,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-2.92,0.15,3.45,147.99,4.39,-0.37,0.05,4.40,94.76,-3.29,-3.66,1.03,5.02,221.99,-0.73,-1.10,1.42,1.94,213.69,0.37,2.19,-3.18,3.88,9.46,0.73,9.50,-0.69,9.56,4.40,2.56,-0.37,6.76,7.24,98.13,-12.79,11.33,-1.37,17.14,311.53,17.18,0.37,3.82,17.60,88.78
20201120_17:52:06.17,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-1.83,0.00,2.58,135.00,4.39,-0.37,0.05,4.40,94.76,-3.29,-3.66,1.03,5.02,221.99,-0.73,-1.10,1.42,1.94,213.69,0.37,2.19,-3.18,3.88,9.46,0.73,5.67,-0.07,5.71,7.35,2.56,-0.37,6.76,7.24,98.13,-12.79,11.33,-1.37,17.14,311.53,17.18,0.37,3.82,17.60,88.78
20201120_17:52:06.70,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,1.83,-1.83,0.00,2.58,135.00,4.39,-0.37,0.05,4.40,94.76,-3.29,-3.66,1.03,5.02,221.99,-0.73,-1.10,1.42,1.94,213.69,0.37,1.64,-3.26,3.67,12.53,0.73,5.67,-0.07,5.71,7.35,2.56,-0.37,6.76,7.24,98.13,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:07.23,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.19,-2.19,0.00,3.10,135.00,4.39,-0.37,0.05,4.40,94.76,-3.29,-3.66,1.03,5.02,221.99,-0.73,-1.10,1.42,1.94,213.69,0.37,1.64,-3.26,3.67,12.53,5.85,10.97,-1.47,12.51,28.07,2.56,-0.37,6.76,7.24,98.13,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:07.76,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.19,-1.10,-0.15,2.46,116.57,3.29,0.73,-0.15,3.37,77.47,-3.29,-3.66,1.03,5.02,221.99,-0.73,-1.10,1.42,1.94,213.69,0.37,1.64,-3.26,3.67,12.53,5.85,10.97,-1.47,12.51,28.07,2.56,-0.37,6.76,7.24,98.13,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:08.28,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.56,-1.10,-0.10,2.79,113.20,3.29,1.10,-0.20,3.47,71.57,-2.01,-3.66,0.86,4.26,208.81,-0.73,-1.10,1.42,1.94,213.69,0.37,1.64,-3.26,3.67,12.53,10.60,10.97,-2.11,15.40,44.03,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:08.81,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.92,-1.10,-0.05,3.12,110.56,3.29,1.10,-0.20,3.47,71.57,-2.01,-3.66,0.86,4.26,208.81,-0.73,-1.10,1.42,1.94,213.69,0.37,1.83,-3.13,3.65,11.31,5.67,10.97,-1.44,12.43,27.32,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:09.34,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,2.92,-1.10,-0.05,3.12,110.56,3.66,1.46,-0.20,3.94,68.20,-1.28,-3.29,0.81,3.62,201.25,-0.73,-1.10,1.42,1.94,213.69,0.37,1.83,-3.13,3.65,11.31,5.67,10.97,-1.44,12.43,27.32,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:09.86,99.9,99.9,999.9,001,2.92,-0.37,0.05,2.95,97.13,3.29,0.91,-0.27,3.42,74.48,3.66,1.46,-0.20,3.94,68.20,-1.28,-3.29,0.81,3.62,201.25,-0.73,-1.10,1.42,1.94,213.69,0.37,1.83,-3.13,3.65,11.31,10.60,10.97,-2.11,15.40,44.03,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:10.39,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.75,-0.55,-0.27,4.79,96.58,3.66,1.46,-0.20,3.94,68.20,-1.28,-2.92,0.86,3.30,203.63,-0.73,-1.10,1.42,1.94,213.69,0.37,1.83,-3.13,3.65,11.31,10.60,10.97,-2.11,15.40,44.03,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:10.92,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,-0.55,-0.17,4.06,97.77,3.66,1.46,-0.20,3.94,68.20,-1.28,-2.92,0.86,3.30,203.63,-0.73,-1.10,1.42,1.94,213.69,0.37,1.83,-3.13,3.65,11.31,9.87,10.97,-2.20,14.92,41.99,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:11.44,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,-0.18,-0.12,4.03,92.60,3.66,1.46,-0.20,3.94,68.20,-1.28,-2.92,0.86,3.30,203.63,-0.73,-1.10,1.42,1.94,213.69,0.37,1.83,-3.13,3.65,11.31,9.87,11.70,-2.11,15.45,40.16,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:11.97,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,-0.37,0.10,4.04,95.19,4.02,1.10,-0.20,4.17,74.74,-1.28,-2.92,0.86,3.30,203.63,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.70,-2.11,15.45,40.16,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,0.37,3.82,17.60,88.78
20201120_17:52:12.50,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,-0.37,0.10,4.04,95.19,4.39,1.10,-0.24,4.53,75.96,-1.28,2.19,0.17,2.54,329.74,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.70,-2.11,15.45,40.16,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,-5.85,2.99,18.39,108.80
20201120_17:52:13.03,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,-0.37,0.10,4.04,95.19,4.39,1.10,-0.15,4.52,75.96,-1.28,2.38,0.15,2.70,331.70,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.70,-2.11,15.45,40.16,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,-5.85,2.99,18.39,108.80
20201120_17:52:13.55,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,0.73,-0.05,4.09,79.70,4.39,1.10,-0.15,4.52,75.96,-1.83,2.19,0.24,2.87,320.19,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.69,11.70,-2.13,15.34,39.63,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,-5.85,2.99,18.39,108.80
20201120_17:52:14.08,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,0.73,-0.05,4.09,79.70,4.39,1.10,-0.15,4.52,75.96,-1.83,2.19,0.24,2.87,320.19,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.70,-2.11,15.45,40.16,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,-5.85,2.99,18.39,108.80
20201120_17:52:14.61,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,0.73,-0.05,4.09,79.70,4.39,1.10,-0.15,4.52,75.96,1.83,2.19,-0.54,2.91,39.81,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.70,-2.11,15.45,40.16,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,17.18,-5.85,2.99,18.39,108.80
20201120_17:52:15.13,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,-0.37,0.10,4.04,95.19,4.75,0.73,-0.05,4.81,81.25,1.83,2.19,-0.54,2.91,39.81,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.33,-2.06,15.17,41.05,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:15.66,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.02,0.00,-0.15,4.02,90.00,4.75,0.73,-0.05,4.81,81.25,1.83,2.19,-0.54,2.91,39.81,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,9.87,11.33,-2.06,15.17,41.05,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:16.19,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.39,0.00,-0.10,4.39,90.00,5.48,0.73,0.05,5.53,82.41,1.83,2.19,-0.54,2.91,39.81,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,-1.10,6.66,7.22,113.20,-12.79,-0.73,0.24,12.82,266.73,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:16.72,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.24,5.54,97.59,5.48,0.37,0.10,5.50,86.19,2.56,2.19,-0.44,3.40,49.40,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,-1.10,6.66,7.22,113.20,-12.79,11.33,-1.37,17.14,311.53,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:17.24,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.24,5.54,97.59,5.12,0.00,0.20,5.12,90.00,3.29,2.19,-0.34,3.97,56.31,-0.73,-1.10,1.42,1.94,213.69,0.37,0.00,-3.38,3.40,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,11.33,-1.37,17.14,311.53,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:17.77,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.24,5.54,97.59,5.12,0.00,0.20,5.12,90.00,4.02,0.37,0.00,4.04,84.81,-0.73,-1.10,1.42,1.94,213.69,5.12,0.00,-4.02,6.50,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,11.33,-1.37,17.14,311.53,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:18.30,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.24,5.54,97.59,5.12,-0.73,0.10,5.17,98.13,4.02,0.37,0.00,4.04,84.81,-0.73,-1.10,1.42,1.94,213.69,5.12,0.00,-4.02,6.50,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,11.33,-1.37,17.14,311.53,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:18.82,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-1.83,-0.10,5.78,108.43,5.12,-0.73,0.10,5.17,98.13,4.02,1.10,-0.10,4.17,74.74,-0.73,-1.10,1.42,1.94,213.69,5.12,0.00,-4.02,6.50,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:19.35,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.12,-1.83,-0.15,5.44,109.65,5.12,-1.83,-0.15,5.44,109.65,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,5.12,0.00,-4.02,6.50,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:19.88,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.12,-1.10,-0.24,5.24,102.09,5.12,-1.46,-0.20,5.33,105.95,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,5.12,0.00,-4.02,6.50,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:20.40,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.12,-0.73,-0.29,5.18,98.13,4.75,-2.56,-0.10,5.40,118.30,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,5.12,0.00,-4.02,6.50,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:20.93,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.34,5.54,97.59,4.39,0.37,-0.34,4.41,85.24,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:21.46,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.34,5.54,97.59,4.39,-1.10,-0.54,4.55,104.04,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,0.37,-5.85,5.24,7.86,176.42
20201120_17:52:21.99,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.12,-0.73,-0.29,5.18,98.13,4.02,1.46,-0.15,4.28,70.02,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-21.93,0.83,27.87,141.93
20201120_17:52:22.51,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.34,5.54,97.59,4.02,1.46,-0.15,4.28,70.02,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,10.97,11.33,-1.91,15.88,44.06,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-21.93,0.83,27.87,141.93
20201120_17:52:23.04,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.34,5.54,97.59,4.02,1.46,-0.15,4.28,70.02,4.39,-1.10,0.24,4.53,104.04,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,10.97,1.10,-0.54,11.03,84.29,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-21.93,0.83,27.87,141.93
20201120_17:52:23.57,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.48,-0.73,-0.34,5.54,97.59,3.66,2.19,0.00,4.26,59.04,4.39,-1.83,0.15,4.75,112.62,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,10.97,1.10,-0.54,11.03,84.29,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-21.93,0.83,27.87,141.93
20201120_17:52:24.09,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.85,0.00,-0.39,5.86,90.00,3.66,1.46,-0.10,3.94,68.20,3.84,-1.83,0.07,4.25,115.46,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,0.37,0.00,0.73,0.82,90.00,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-22.66,0.73,28.45,142.84
20201120_17:52:24.62,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,4.39,0.00,-0.20,4.39,90.00,3.66,1.83,-0.05,4.09,63.43,3.29,-2.01,-0.02,3.86,121.43,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,0.73,0.00,0.69,1.00,90.00,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-22.66,0.73,28.45,142.84
20201120_17:52:25.15,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.85,0.00,-0.49,5.87,90.00,3.66,0.73,0.00,3.73,78.69,3.29,-3.84,0.22,5.06,139.40,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,0.73,0.00,0.69,1.00,90.00,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-22.66,0.73,28.45,142.84
20201120_17:52:25.67,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.85,0.37,-0.44,5.88,86.42,3.66,0.00,0.10,3.66,90.00,3.29,-3.84,0.22,5.06,139.40,11.33,-1.10,3.04,11.78,95.53,4.39,0.00,-4.11,6.01,90.00,0.73,0.00,0.69,1.00,90.00,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-22.66,0.73,28.45,142.84
20201120_17:52:26.20,99.9,99.9,999.9,001,2.92,1.10,0.24,3.13,69.44,5.85,0.37,-0.44,5.88,86.42,2.56,0.00,0.24,2.57,90.00,3.29,-3.84,0.22,5.06,139.40,11.33,-1.10,3.04,11.78,95.53,4.20,0.00,-4.14,5.90,90.00,0.73,0.00,0.69,1.00,90.00,2.56,2.92,6.12,7.25,41.19,-12.79,0.37,-2.84,13.11,271.64,17.18,-22.66,0.73,28.45,142.84
