100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20201120_14:43:46.74,99.9,99.9,999.9,001,4.02,0.18,0.07,4.03,87.40,5.12,-1.83,-0.05,5.43,109.65,6.21,-1.83,-0.39,6.49,106.39,4.39,-1.83,-0.44,4.77,112.62,5.48,-2.92,-0.54,6.24,118.07,5.48,-4.20,-0.47,6.92,127.48,-0.73,-0.37,0.44,0.93,243.43,-8.04,0.00,1.67,8.21,270.00,0.37,-0.73,0.64,1.04,153.43,0.73,-1.10,0.15,1.33,146.31
20201120_14:43:47.27,99.9,99.9,999.9,001,4.02,0.18,0.07,4.03,87.40,5.12,-1.10,-0.05,5.23,102.09,6.21,-1.83,-0.39,6.49,106.39,4.39,-1.83,-0.44,4.77,112.62,5.48,-2.92,-0.54,6.24,118.07,5.48,-4.20,-0.47,6.92,127.48,-0.73,-0.37,0.44,0.93,243.43,-9.14,-0.37,1.57,9.28,267.71,-0.73,-0.73,0.78,1.30,225.00,0.73,-1.10,0.15,1.33,146.31
20201120_14:43:47.80,99.9,99.9,999.9,001,4.02,-0.37,0.00,4.04,95.19,5.12,-1.10,-0.05,5.23,102.09,6.21,-1.46,-0.34,6.39,103.24,4.75,-1.83,-0.49,5.11,111.04,5.48,-2.92,-0.54,6.24,118.07,5.48,-3.84,-0.42,6.71,124.99,-0.73,-0.37,0.44,0.93,243.43,-9.14,-0.37,1.57,9.28,267.71,-0.37,-0.73,0.83,1.17,206.57,0.73,-1.10,0.15,1.33,146.31
20201120_14:43:48.32,99.9,99.9,999.9,001,2.92,-0.18,0.17,2.93,93.58,5.12,-1.46,-0.10,5.32,105.95,6.21,-2.19,-0.34,6.60,109.44,4.75,-1.83,-0.49,5.11,111.04,5.48,-2.92,-0.54,6.24,118.07,5.85,-4.20,-0.61,7.23,125.71,-0.73,-0.37,0.44,0.93,243.43,-9.14,-0.37,1.57,9.28,267.71,-0.37,-0.73,0.83,1.17,206.57,0.73,-1.10,0.15,1.33,146.31
20201120_14:43:48.85,99.9,99.9,999.9,001,2.92,-0.18,0.17,2.93,93.58,5.12,-1.10,-0.15,5.24,102.09,6.21,-2.19,-0.34,6.60,109.44,4.75,-1.83,-0.49,5.11,111.04,5.85,-3.29,-0.64,6.74,119.36,5.85,-4.02,-0.64,7.13,124.51,-0.91,0.00,0.42,1.00,270.00,-9.14,-0.37,1.57,9.28,267.71,0.00,-0.37,0.83,0.91,180.00,0.73,-1.10,0.15,1.33,146.31
20201120_14:43:49.38,99.9,99.9,999.9,001,4.02,-0.18,0.02,4.02,92.60,5.48,-0.73,-0.15,5.53,97.59,6.58,-1.83,-0.34,6.84,105.52,5.12,-1.83,-0.54,5.46,109.65,5.85,-3.66,-0.59,6.92,122.01,5.85,-4.02,-0.64,7.13,124.51,-0.73,-0.37,0.44,0.93,243.43,-9.14,-0.37,1.57,9.28,267.71,-0.37,0.00,0.73,0.82,270.00,0.73,-1.10,0.15,1.33,146.31
20201120_14:43:49.91,99.9,99.9,999.9,001,4.02,-0.18,0.02,4.02,92.60,5.12,-0.73,-0.20,5.17,98.13,6.58,-1.83,-0.34,6.84,105.52,5.12,-1.83,-0.54,5.46,109.65,6.21,-3.66,-0.54,7.23,120.47,5.48,-4.02,-0.69,6.83,126.25,-0.73,-0.37,0.44,0.93,243.43,-9.14,-4.75,0.98,10.35,242.53,-0.37,0.37,0.78,0.94,315.00,3.29,-1.10,0.49,3.50,108.43
20201120_14:43:50.43,99.9,99.9,999.9,001,4.02,-1.10,-0.10,4.17,105.26,5.12,-0.73,-0.20,5.17,98.13,6.94,-1.83,-0.39,7.19,104.74,5.12,-1.83,-0.54,5.46,109.65,6.21,-3.66,-0.54,7.23,120.47,5.85,-4.02,-0.73,7.14,124.51,-0.73,-0.37,0.44,0.93,243.43,-9.14,-4.75,0.98,10.35,242.53,-0.37,0.37,0.78,0.94,315.00,3.29,-0.91,0.51,3.45,105.52
20201120_14:43:50.96,99.9,99.9,999.9,001,3.66,-1.10,-0.15,3.82,106.70,4.39,-1.10,-0.15,4.52,104.04,6.94,-1.83,-0.39,7.19,104.74,5.12,-1.83,-0.54,5.46,109.65,6.58,-3.66,-0.59,7.55,119.05,5.85,-4.02,-0.73,7.14,124.51,-0.73,-1.10,0.54,1.42,213.69,-9.14,-9.14,0.39,12.93,225.00,-0.18,0.73,0.76,1.07,345.96,2.19,-0.73,0.39,2.34,108.43
20201120_14:43:51.49,99.9,99.9,999.9,001,3.66,-1.10,-0.15,3.82,106.70,4.39,-1.10,-0.15,4.52,104.04,6.94,-1.83,-0.39,7.19,104.74,5.12,-1.83,-0.54,5.46,109.65,6.58,-3.66,-0.59,7.55,119.05,5.85,-4.02,-0.73,7.14,124.51,-0.37,0.00,0.73,0.82,270.00,-9.14,-9.14,0.39,12.93,225.00,-0.18,0.73,0.76,1.07,345.96,2.19,-0.73,0.39,2.34,108.43
20201120_14:43:52.01,99.9,99.9,999.9,001,3.66,-1.10,-0.15,3.82,106.70,4.39,-0.73,-0.20,4.45,99.46,6.58,-1.83,-0.34,6.84,105.52,5.12,-1.83,-0.54,5.46,109.65,6.58,-3.66,-0.59,7.55,119.05,5.85,-4.02,-0.73,7.14,124.51,0.00,-0.18,0.81,0.83,180.00,-9.14,-9.14,0.39,12.93,225.00,-0.55,0.73,0.81,1.22,323.13,2.19,-0.73,0.39,2.34,108.43
20201120_14:43:52.54,99.9,99.9,999.9,001,2.92,-1.10,-0.05,3.12,110.56,4.75,-1.10,-0.20,4.88,102.99,6.94,-1.83,-0.39,7.19,104.74,5.12,-1.83,-0.54,5.46,109.65,6.58,-3.66,-0.59,7.55,119.05,5.85,3.66,-1.76,7.12,57.99,0.00,-0.91,0.76,1.19,180.00,-9.14,-9.14,0.39,12.93,225.00,-0.55,-1.10,1.05,1.62,206.57,2.19,-0.73,0.39,2.34,108.43
20201120_14:43:53.07,99.9,99.9,999.9,001,1.64,-1.10,0.12,1.98,123.69,4.39,-1.83,-0.24,4.76,112.62,6.58,-1.83,-0.34,6.84,105.52,5.12,-2.19,-0.49,5.59,113.20,6.94,-4.02,-0.59,8.05,120.07,5.85,3.29,-1.81,6.95,60.64,0.00,-0.73,0.78,1.07,180.00,-9.14,-9.14,0.39,12.93,225.00,-0.73,-1.10,1.03,1.67,213.69,2.92,-0.73,0.49,3.05,104.04
20201120_14:43:53.59,99.9,99.9,999.9,001,1.28,-1.10,0.07,1.69,130.60,4.39,-1.83,-0.24,4.76,112.62,6.58,-2.19,-0.39,6.95,108.43,5.12,-2.19,-0.39,5.58,113.20,6.94,-4.02,-0.59,8.05,120.07,5.48,3.29,-1.76,6.63,59.04,0.00,-0.55,0.81,0.98,180.00,-9.14,-9.14,0.39,12.93,225.00,-0.73,-0.37,1.13,1.39,243.43,2.92,-13.52,2.20,14.01,167.80
20201120_14:43:54.12,99.9,99.9,999.9,001,2.01,-0.73,0.12,2.14,109.98,4.75,-2.19,-0.15,5.24,114.78,7.31,-2.56,-0.34,7.75,109.29,5.48,-2.56,-0.39,6.06,115.02,7.68,-4.02,-0.49,8.68,117.65,5.48,3.29,-1.76,6.63,59.04,-0.73,-0.73,0.88,1.36,225.00,-9.14,-9.14,0.39,12.93,225.00,-0.73,-0.37,1.13,1.39,243.43,3.29,-13.52,2.25,14.10,166.33
20201120_14:43:54.65,99.9,99.9,999.9,001,3.29,-1.10,-0.10,3.47,108.43,4.75,-2.19,-0.15,5.24,114.78,7.31,-2.19,-0.39,7.64,106.70,5.48,-2.56,-0.39,6.06,115.02,7.68,-4.02,-0.49,8.68,117.65,5.48,2.92,-1.81,6.47,61.93,-0.73,1.46,0.59,1.74,333.43,-9.14,-9.14,0.39,12.93,225.00,-0.73,-0.37,1.13,1.39,243.43,3.29,-13.52,2.25,14.10,166.33
20201120_14:43:55.18,99.9,99.9,999.9,001,3.29,-1.10,-0.10,3.47,108.43,5.12,-2.19,-0.20,5.57,113.20,7.31,-2.19,-0.39,7.64,106.70,6.21,-2.56,-0.29,6.73,112.38,7.68,-3.66,-0.54,8.52,115.46,5.48,2.92,-1.81,6.47,61.93,0.00,0.91,0.61,1.10,0.00,-9.14,-9.14,0.39,12.93,225.00,-0.73,-0.37,1.13,1.39,243.43,2.92,-13.89,2.15,14.36,168.11
20201120_14:43:55.70,99.9,99.9,999.9,001,3.66,-1.10,-0.05,3.82,106.70,5.12,-1.10,-0.05,5.23,102.09,6.94,-2.19,-0.44,7.30,107.53,6.21,-2.19,-0.24,6.59,109.44,7.68,-3.66,-0.54,8.52,115.46,5.48,2.92,-1.81,6.47,61.93,0.00,0.37,0.64,0.73,0.00,-9.14,-9.14,0.39,12.93,225.00,-0.73,-0.37,1.13,1.39,243.43,2.92,-13.89,2.15,14.36,168.11
20201120_14:43:56.23,99.9,99.9,999.9,001,4.02,-1.10,0.00,4.17,105.26,5.48,-1.10,-0.10,5.59,101.31,6.94,-1.83,-0.49,7.20,104.74,6.58,-2.19,-0.20,6.94,108.43,7.68,-3.66,-0.54,8.52,115.46,5.48,2.92,-1.81,6.47,61.93,0.00,0.37,0.64,0.73,0.00,-9.14,-9.14,0.39,12.93,225.00,-1.46,-0.37,1.22,1.94,255.96,3.11,-13.89,2.18,14.40,167.39
20201120_14:43:56.76,99.9,99.9,999.9,001,4.02,-1.10,0.00,4.17,105.26,5.48,-1.10,-0.10,5.59,101.31,6.94,-2.19,-0.44,7.30,107.53,6.21,-2.19,-0.24,6.59,109.44,8.04,-3.66,-0.59,8.85,114.44,5.48,2.92,-1.81,6.47,61.93,0.00,0.37,0.64,0.73,0.00,-9.14,-9.14,0.39,12.93,225.00,-1.46,-0.73,1.18,2.01,243.43,3.11,-13.89,2.18,14.40,167.39
20201120_14:43:57.28,99.9,99.9,999.9,001,4.02,-1.10,0.00,4.17,105.26,5.48,-1.10,-0.10,5.59,101.31,7.68,-1.10,-0.39,7.76,98.13,6.21,-2.19,-0.24,6.59,109.44,8.04,-3.29,-0.54,8.71,112.25,6.03,3.29,-1.69,7.07,61.39,0.73,0.37,0.54,0.98,63.43,-9.14,-9.14,0.39,12.93,225.00,-1.46,-1.10,1.13,2.15,233.13,3.11,-14.99,2.03,15.44,168.29
20201120_14:43:57.81,99.9,99.9,999.9,001,2.92,-1.10,0.15,3.13,110.56,5.48,-1.10,-0.10,5.59,101.31,8.04,-1.46,-0.29,8.18,100.30,6.21,-2.19,-0.34,6.60,109.44,8.04,-3.29,-0.54,8.71,112.25,6.40,3.29,-1.64,7.38,62.78,6.40,0.37,-0.22,6.41,86.73,-9.14,-9.14,0.39,12.93,225.00,-1.46,-1.10,1.13,2.15,233.13,3.11,-14.99,2.03,15.44,168.29
20201120_14:43:58.34,99.9,99.9,999.9,001,4.39,-1.10,-0.05,4.52,104.04,6.21,-0.73,-0.15,6.26,96.71,7.68,-1.10,-0.39,7.76,98.13,7.31,-1.46,-0.39,7.47,101.31,8.77,-2.92,-0.69,9.27,108.43,6.21,3.29,-1.86,7.27,62.10,6.40,0.00,-0.17,6.40,90.00,-9.14,0.00,1.62,9.28,270.00,-1.46,-1.46,1.18,2.38,225.00,3.29,-6.03,1.15,6.97,151.39
20201120_14:43:58.86,99.9,99.9,999.9,001,4.93,-1.10,-0.12,5.06,102.53,6.21,-0.37,-0.20,6.23,93.37,8.04,-0.73,-0.39,8.08,95.19,6.94,-1.83,-0.39,7.19,104.74,8.77,-2.56,-0.64,9.16,106.26,6.76,-4.75,-0.61,8.29,125.10,12.79,0.00,-1.03,12.83,90.00,-8.77,0.00,1.57,8.91,270.00,-12.43,-1.46,2.64,12.79,263.29,3.29,1.46,0.15,3.60,66.04
20201120_14:43:59.39,99.9,99.9,999.9,001,5.30,-0.91,-0.05,5.38,99.78,6.58,-0.37,-0.15,6.59,93.18,8.04,-0.73,-0.39,8.08,95.19,6.94,-1.83,-0.39,7.19,104.74,8.77,-2.56,-0.64,9.16,106.26,8.04,-4.57,-0.47,9.26,119.60,6.40,0.00,-0.17,6.40,90.00,-8.77,0.00,1.57,8.91,270.00,-12.43,-1.46,2.64,12.79,263.29,-5.85,0.37,1.32,6.01,273.58
20201120_14:43:59.92,99.9,99.9,999.9,001,5.30,-0.73,-0.02,5.35,97.85,6.58,-0.37,-0.15,6.59,93.18,8.41,-1.10,-0.39,8.49,97.43,7.68,-1.46,-0.34,7.82,100.78,8.77,-2.56,-0.64,9.16,106.26,8.41,-4.57,-0.51,9.58,118.52,6.40,0.00,-0.17,6.40,90.00,-8.77,0.00,1.57,8.91,270.00,-12.43,-1.46,2.64,12.79,263.29,-16.08,0.37,-0.05,16.09,271.30
20201120_14:44:00.45,99.9,99.9,999.9,001,5.30,-0.73,-0.02,5.35,97.85,6.58,-0.37,-0.15,6.59,93.18,8.41,-1.10,-0.29,8.48,97.43,7.68,-1.10,-0.29,7.76,98.13,8.77,-2.56,-0.64,9.16,106.26,8.04,-4.57,-0.56,9.27,119.60,6.40,0.00,-0.17,6.40,90.00,-8.77,0.00,1.57,8.91,270.00,-12.43,-1.46,2.64,12.79,263.29,-16.08,0.37,-0.05,16.09,271.30
20201120_14:44:00.97,99.9,99.9,999.9,001,4.20,-0.73,-0.02,4.27,99.87,6.58,-0.37,-0.15,6.59,93.18,8.41,-1.10,-0.29,8.48,97.43,7.68,-1.10,-0.29,7.76,98.13,8.41,-2.56,-0.59,8.81,106.93,7.68,-4.57,-0.51,8.95,120.76,6.40,0.37,-0.12,6.41,86.73,-8.77,0.00,1.57,8.91,270.00,-6.21,-1.46,1.81,6.64,256.76,-16.08,0.37,-0.05,16.09,271.30
20201120_14:44:01.50,99.9,99.9,999.9,001,4.20,-1.10,0.02,4.34,104.62,6.21,-0.37,-0.10,6.23,93.37,8.41,-1.10,-0.29,8.48,97.43,8.04,-1.10,-0.24,8.12,97.77,8.41,-2.56,-0.59,8.81,106.93,8.04,-4.39,-0.59,9.18,118.61,1.46,0.37,0.54,1.60,75.96,-8.77,0.00,1.57,8.91,270.00,-0.73,-0.91,1.00,1.54,218.66,-16.08,0.37,-0.05,16.09,271.30
20201120_14:44:02.03,99.9,99.9,999.9,001,4.20,-1.10,0.02,4.34,104.62,6.21,-0.37,-0.10,6.23,93.37,8.41,-0.73,-0.34,8.45,94.97,8.04,-1.46,-0.29,8.18,100.30,8.41,-2.56,-0.49,8.80,106.93,8.04,-4.39,-0.59,9.18,118.61,1.83,0.37,0.59,1.95,78.69,-8.77,0.00,1.57,8.91,270.00,-0.73,-0.91,1.00,1.54,218.66,-16.08,1.46,0.10,16.15,275.19
20201120_14:44:02.55,99.9,99.9,999.9,001,4.20,-1.10,0.02,4.34,104.62,5.48,-0.73,-0.05,5.53,97.59,8.41,-1.10,-0.29,8.48,97.43,8.04,-1.10,-0.15,8.12,97.77,8.41,-2.56,-0.49,8.80,106.93,8.04,-4.39,-0.59,9.18,118.61,0.73,0.37,0.73,1.10,63.43,-8.77,0.00,1.57,8.91,270.00,-0.73,-0.91,1.00,1.54,218.66,-16.08,2.56,0.24,16.29,279.04
20201120_14:44:03.08,99.9,99.9,999.9,001,4.75,-1.10,0.10,4.88,102.99,5.85,-1.10,0.05,5.95,100.62,8.41,-1.10,-0.29,8.48,97.43,8.04,-1.10,-0.24,8.12,97.77,8.77,-2.56,-0.44,9.15,106.26,7.68,-4.39,-0.54,8.86,119.74,0.37,0.73,0.73,1.10,26.57,-8.77,0.00,1.57,8.91,270.00,-0.73,-0.91,1.00,1.54,218.66,-16.08,1.46,0.10,16.15,275.19
20201120_14:44:03.61,99.9,99.9,999.9,001,4.75,-1.46,0.15,4.97,107.10,5.85,-1.46,0.10,6.03,104.04,8.04,-1.10,-0.24,8.12,97.77,8.04,-0.73,-0.20,8.08,95.19,8.77,-2.56,-0.44,9.15,106.26,7.68,-4.39,-0.54,8.86,119.74,0.37,0.73,0.73,1.10,26.57,-8.77,0.00,1.57,8.91,270.00,-0.73,-0.37,0.93,1.24,243.43,-16.08,2.56,0.24,16.29,279.04
20201120_14:44:04.14,99.9,99.9,999.9,001,4.75,-1.46,0.15,4.97,107.10,5.85,-2.19,0.10,6.25,110.56,7.68,-1.46,-0.24,7.82,100.78,7.68,-1.10,-0.20,7.76,98.13,8.77,-2.56,-0.44,9.15,106.26,7.68,-4.39,-0.54,8.86,119.74,1.10,1.10,0.88,1.78,45.00,-8.77,0.00,1.57,8.91,270.00,-0.73,-0.37,0.93,1.24,243.43,-16.08,1.46,0.10,16.15,275.19
20201120_14:44:04.66,99.9,99.9,999.9,001,4.75,-1.46,0.15,4.97,107.10,5.48,-2.56,0.20,6.05,115.02,7.31,-1.46,-0.29,7.46,101.31,8.04,-1.46,-0.20,8.18,100.30,8.77,-2.56,-0.44,9.15,106.26,6.94,-4.02,-0.49,8.04,120.07,2.19,1.10,0.73,2.56,63.43,-8.77,0.00,1.57,8.91,270.00,-0.73,0.73,1.08,1.49,315.00,-6.40,2.56,-0.02,6.89,291.80
20201120_14:44:05.19,99.9,99.9,999.9,001,4.02,-1.64,0.22,4.35,112.25,5.48,-2.56,0.20,6.05,115.02,7.31,-1.10,-0.24,7.40,98.53,8.04,-1.46,-0.20,8.18,100.30,8.77,-2.56,-0.44,9.15,106.26,6.94,-4.02,-0.49,8.04,120.07,2.19,1.10,0.73,2.56,63.43,-8.77,0.00,1.57,8.91,270.00,-0.73,0.73,1.08,1.49,315.00,-2.56,2.56,0.49,3.65,315.00
20201120_14:44:05.72,99.9,99.9,999.9,001,4.02,-2.56,0.29,4.77,122.47,5.48,-2.19,0.24,5.91,111.80,7.31,-1.10,-0.24,7.40,98.53,8.04,-1.10,-0.24,8.12,97.77,8.77,-2.56,-0.44,9.15,106.26,6.94,-4.02,-0.49,8.04,120.07,1.10,0.00,0.73,1.32,90.00,-8.77,-0.37,1.62,8.93,267.61,-0.73,1.10,1.03,1.67,326.31,-2.56,2.19,0.44,3.40,310.60
20201120_14:44:06.24,99.9,99.9,999.9,001,4.93,-2.56,0.61,5.59,117.41,5.48,-1.83,0.20,5.78,108.43,7.31,-1.10,-0.24,7.40,98.53,7.68,-1.10,-0.20,7.76,98.13,8.77,-2.56,-0.44,9.15,106.26,6.94,-4.02,-0.49,8.04,120.07,1.10,0.00,0.73,1.32,90.00,-8.77,-0.37,1.62,8.93,267.61,-0.73,1.10,1.03,1.67,326.31,-2.74,2.19,0.47,3.54,308.66
20201120_14:44:06.77,99.9,99.9,999.9,001,3.47,-2.56,0.37,4.33,126.38,4.75,-1.83,0.20,5.09,111.04,7.31,-1.10,-0.24,7.40,98.53,7.68,-1.10,-0.20,7.76,98.13,8.04,-2.56,-0.44,8.45,107.65,6.94,-4.02,-0.49,8.04,120.07,1.10,-0.37,0.78,1.40,108.43,-8.77,-0.37,1.62,8.93,267.61,-0.37,0.91,1.00,1.41,338.20,-2.74,1.46,0.37,3.13,298.07
20201120_14:44:07.30,99.9,99.9,999.9,001,4.93,-1.10,0.47,5.08,102.53,5.12,-1.83,0.15,5.44,109.65,7.68,-0.73,-0.24,7.71,95.44,7.68,-1.10,-0.20,7.76,98.13,8.04,-2.56,-0.44,8.45,107.65,6.58,-4.02,-0.44,7.72,121.43,1.10,0.73,0.93,1.61,56.31,-8.77,-0.37,1.62,8.93,267.61,0.00,0.91,0.95,1.32,0.00,-2.74,1.46,0.37,3.13,298.07
20201120_14:44:07.82,99.9,99.9,999.9,001,4.93,-2.19,0.61,5.43,113.96,5.12,-1.83,0.15,5.44,109.65,7.68,0.00,-0.24,7.68,90.00,7.31,-1.10,-0.24,7.40,98.53,7.68,-2.56,-0.49,8.11,108.43,6.58,-4.39,-0.49,7.92,123.69,0.37,-0.37,0.69,0.86,135.00,-8.77,-0.37,1.62,8.93,267.61,-0.37,0.91,1.00,1.41,338.20,-2.56,1.46,0.34,2.97,299.74
20201120_14:44:08.35,99.9,99.9,999.9,001,5.12,-2.19,0.59,5.60,113.20,5.12,-1.83,0.15,5.44,109.65,7.31,0.00,-0.29,7.32,90.00,7.31,-1.10,-0.24,7.40,98.53,7.68,-2.92,-0.44,8.23,110.85,6.58,-4.02,-0.54,7.73,121.43,0.37,-0.37,0.69,0.86,135.00,-8.77,-0.37,1.62,8.93,267.61,-0.37,0.91,1.00,1.41,338.20,-2.56,1.46,0.34,2.97,299.74
20201120_14:44:08.88,99.9,99.9,999.9,001,5.12,-2.19,0.59,5.60,113.20,5.12,-1.83,0.15,5.44,109.65,7.31,0.37,-0.24,7.32,87.14,7.31,-1.10,-0.24,7.40,98.53,7.68,-2.92,-0.44,8.23,110.85,6.21,-4.02,-0.59,7.42,122.91,1.46,0.00,0.49,1.54,90.00,-8.77,-0.37,1.62,8.93,267.61,-0.37,0.91,1.00,1.41,338.20,-2.56,1.46,0.34,2.97,299.74
20201120_14:44:09.41,99.9,99.9,999.9,001,5.12,-2.19,0.59,5.60,113.20,4.39,-1.46,0.20,4.63,108.43,7.68,0.37,-0.20,7.69,87.27,7.31,-1.10,-0.34,7.40,98.53,7.31,-2.92,-0.39,7.88,111.80,6.94,-4.02,-0.59,8.05,120.07,0.37,0.00,0.64,0.73,90.00,-8.77,-0.37,1.62,8.93,267.61,1.46,1.46,1.18,2.38,45.00,-2.56,1.46,0.34,2.97,299.74
20201120_14:44:09.93,99.9,99.9,999.9,001,5.12,-2.19,0.59,5.60,113.20,4.39,-1.83,0.15,4.75,112.62,7.68,0.37,-0.20,7.69,87.27,6.94,-1.10,-0.29,7.04,98.97,7.31,-2.92,-0.39,7.88,111.80,6.94,-3.66,-0.54,7.87,117.76,-4.75,0.00,-0.15,4.75,270.00,-8.77,-0.37,1.62,8.93,267.61,1.46,1.10,1.22,2.20,53.13,-2.56,1.10,0.29,2.80,293.20
20201120_14:44:10.46,99.9,99.9,999.9,001,5.12,-2.19,0.59,5.60,113.20,4.39,-2.19,0.20,4.91,116.57,7.68,0.37,-0.20,7.69,87.27,7.31,-1.10,-0.24,7.40,98.53,7.31,-2.92,-0.39,7.88,111.80,3.47,-3.66,-0.02,5.04,136.47,-4.75,0.55,-0.07,4.78,276.58,-8.77,-0.18,1.59,8.92,268.81,1.46,1.10,1.22,2.20,53.13,-1.46,1.10,0.44,1.88,306.87
20201120_14:44:10.99,99.9,99.9,999.9,001,5.12,-1.64,0.66,5.42,107.82,4.39,-2.56,0.15,5.08,120.26,7.68,0.37,-0.20,7.69,87.27,6.94,-1.46,-0.15,7.10,101.89,6.94,-2.92,-0.34,7.54,112.83,3.29,-3.66,-0.05,4.92,138.01,1.10,1.46,0.73,1.97,36.87,-8.77,0.00,1.57,8.91,270.00,1.46,1.10,1.22,2.20,53.13,-1.46,0.73,0.39,1.68,296.57
20201120_14:44:11.51,99.9,99.9,999.9,001,2.92,-1.64,0.37,3.38,119.36,4.39,-2.56,0.15,5.08,120.26,8.04,0.37,-0.15,8.05,87.40,6.58,-1.46,-0.20,6.74,102.53,7.31,-2.92,-0.39,7.88,111.80,3.29,-3.29,-0.10,4.65,135.00,1.10,1.46,0.73,1.97,36.87,-8.77,0.00,1.57,8.91,270.00,1.28,0.37,1.35,1.89,74.05,0.37,0.73,0.44,0.93,26.57
20201120_14:44:12.04,99.9,99.9,999.9,001,3.66,-1.64,0.47,4.04,114.23,4.39,-2.56,0.05,5.08,120.26,8.04,0.00,-0.10,8.04,90.00,6.58,-1.10,-0.15,6.67,99.46,6.94,-2.92,-0.34,7.54,112.83,4.39,-3.29,-0.24,5.49,126.87,0.73,1.46,0.78,1.81,26.57,-8.77,0.00,1.57,8.91,270.00,1.28,1.10,1.25,2.10,49.40,0.37,0.73,0.44,0.93,26.57
20201120_14:44:12.57,99.9,99.9,999.9,001,2.19,-2.19,0.20,3.11,135.00,4.75,-2.56,0.10,5.40,118.30,8.04,0.00,-0.10,8.04,90.00,6.58,-1.10,-0.15,6.67,99.46,7.31,-2.92,-0.39,7.88,111.80,4.39,-3.29,-0.24,5.49,126.87,0.73,1.64,0.81,1.97,23.96,-8.77,0.00,1.57,8.91,270.00,1.10,1.10,1.27,2.01,45.00,0.00,0.73,0.49,0.88,0.00
20201120_14:44:13.09,99.9,99.9,999.9,001,2.56,-2.19,0.15,3.37,130.60,4.39,-2.56,0.15,5.08,120.26,8.41,0.37,-0.00,8.41,87.51,6.58,-1.10,-0.15,6.67,99.46,7.31,-2.92,-0.39,7.88,111.80,1.83,-3.29,0.10,3.76,150.95,-4.20,1.64,0.15,4.52,291.37,-8.77,-0.18,1.59,8.92,268.81,0.73,1.10,1.32,1.87,33.69,0.55,0.73,0.56,1.07,36.87
20201120_14:44:13.62,99.9,99.9,999.9,001,2.38,-2.19,0.12,3.24,132.71,4.02,-2.56,0.20,4.77,122.47,8.77,0.37,0.05,8.78,87.61,6.58,-1.10,-0.15,6.67,99.46,6.94,-3.29,-0.29,7.69,115.35,1.83,-3.29,0.10,3.76,150.95,0.73,1.64,0.81,1.97,23.96,-1.46,-0.18,0.61,1.60,262.87,0.73,1.10,1.32,1.87,33.69,1.10,0.73,0.64,1.46,56.31
20201120_14:44:14.15,99.9,99.9,999.9,001,2.19,-2.19,0.10,3.10,135.00,4.02,-2.56,0.20,4.77,122.47,8.77,0.00,-0.00,8.77,90.00,6.21,-1.10,-0.10,6.31,100.01,6.94,-3.29,-0.29,7.69,115.35,1.83,-3.29,0.10,3.76,150.95,0.37,1.64,0.86,1.89,12.53,-1.46,-0.18,0.61,1.60,262.87,0.73,1.10,1.32,1.87,33.69,1.10,0.37,0.69,1.34,71.57
20201120_14:44:14.68,99.9,99.9,999.9,001,2.19,-1.83,-0.05,2.86,129.81,4.02,-2.56,0.20,4.77,122.47,8.77,0.00,-0.00,8.77,90.00,6.21,-1.10,-0.10,6.31,100.01,7.31,-3.29,-0.34,8.02,114.23,5.12,-3.29,-0.34,6.09,122.74,0.73,1.10,0.93,1.61,33.69,-1.46,-0.18,0.61,1.60,262.87,0.73,1.10,1.32,1.87,33.69,0.37,0.37,0.59,0.78,45.00
20201120_14:44:15.20,99.9,99.9,999.9,001,2.19,-1.83,-0.05,2.86,129.81,4.39,-2.19,0.10,4.90,116.57,8.77,0.00,-0.00,8.77,90.00,6.21,-1.10,-0.10,6.31,100.01,7.31,-3.29,-0.34,8.02,114.23,5.12,-3.29,-0.34,6.09,122.74,0.73,1.46,0.88,1.86,26.57,-1.46,-0.18,0.61,1.60,262.87,0.73,1.10,1.32,1.87,33.69,0.37,0.73,0.54,0.98,26.57
20201120_14:44:15.73,99.9,99.9,999.9,001,1.46,-1.83,0.05,2.34,141.34,4.39,-1.83,0.15,4.75,112.62,8.77,0.00,-0.00,8.77,90.00,6.21,-1.10,-0.10,6.31,100.01,7.31,-3.29,-0.34,8.02,114.23,8.41,-3.29,-0.78,9.06,111.37,0.73,0.37,0.73,1.10,63.43,-1.46,-0.37,0.64,1.64,255.96,0.73,0.00,1.18,1.38,90.00,0.37,0.73,0.54,0.98,26.57
